Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3123 466,13-Oct-20,Tuesday,18,MasterCard,PIN,£22,ATM,Services,USA,USA,United Kingdom,M,24.8,Barclays,1
#2954 149,13-Oct-20,Tuesday,13,Visa,PIN,£15,ATM,Children,USA,USA,USA,M,41.1,Barclays,0
#3414 977,14-Oct-20,Wednesday,10,Visa,PIN,£170,ATM,Entertainment,USA,USA,USA,F,37.1,Lloyds,0
#3105 171,13-Oct-20,Tuesday,23,MasterCard,PIN,£98,ATM,Products,USA,USA,USA,F,51.4,Barclays,0
#3578 003,13-Oct-20,Tuesday,10,Visa,PIN,£82,ATM,Electronics,USA,USA,United Kingdom,M,55.3,Barlcays,0
#3480 822,13-Oct-20,Tuesday,18,Visa,PIN,£14,ATM,Gaming,USA,USA,USA,F,37.4,RBS,0
#3617 688,13-Oct-20,Tuesday,11,Visa,PIN,£369,ATM,Electronics,USA,USA,USA,F,59.8,RBS,0
#3393 131,14-Oct-20,Wednesday,23,Visa,PIN,£159,ATM,Children,USA,USA,United Kingdom,M,55.9,RBS,0
#3557 731,14-Oct-20,Wednesday,13,Visa,PIN,£6,ATM,Food,USA,USA,USA,F,39.3,Barlcays,0
#2869 208,14-Oct-20,Wednesday,12,MasterCard,PIN,£25,ATM,Electronics,USA,USA,USA,F,29.1,Metro,0
#3685 456,14-Oct-20,Wednesday,20,MasterCard,PIN,£30,ATM,Services,USA,USA,USA,F,29.8,Metro,0
#3443 881,14-Oct-20,Wednesday,23,MasterCard,PIN,£30,ATM,Gaming,USA,United Kingdom,USA,F,35.2,RBS,0
#2734 043,14-Oct-20,Wednesday,22,MasterCard,PIN,£354,ATM,Restaurant,USA,USA,USA,M,53.4,Barclays,0
#3349 427,14-Oct-20,Wednesday,19,Visa,PIN,£19,ATM,Products,USA,USA,USA,F,53.8,Lloyds,0
#2672 820,14-Oct-20,Wednesday,9,MasterCard,PIN,£36,ATM,Fashion,USA,USA,USA,M,44.2,Halifax,0
#3605 972,14-Oct-20,Wednesday,17,MasterCard,PIN,£94,ATM,Services,USA,USA,United Kingdom,M,39.5,Lloyds,0
#3139 956,14-Oct-20,Wednesday,15,MasterCard,PIN,£9,ATM,Children,USA,USA,USA,M,44.1,Barclays,0
#3610 680,13-Oct-20,Tuesday,11,MasterCard,PIN,£209,ATM,Food,USA,USA,USA,F,49.1,Halifax,0
#2805 317,14-Oct-20,Wednesday,16,MasterCard,PIN,£95,ATM,Food,USA,United Kingdom,USA,M,48.7,Barclays,0
#3535 927,14-Oct-20,Wednesday,15,MasterCard,PIN,£21,ATM,Products,USA,USA,USA,F,34.4,Halifax,0
#3529 508,13-Oct-20,Tuesday,16,Visa,PIN,£17,ATM,Food,USA,USA,USA,F,40,RBS,0
#3319 523,13-Oct-20,Tuesday,8,MasterCard,PIN,£92,ATM,Food,USA,USA,USA,F,42.5,Barclays,0
#2840 268,13-Oct-20,Tuesday,10,Visa,PIN,£21,ATM,Services,USA,USA,USA,M,36.7,Barclays,0
#2965 565,13-Oct-20,Tuesday,21,Visa,PIN,£283,ATM,Electronics,USA,USA,United Kingdom,M,54.2,Barclays,0
#3370 977,13-Oct-20,Tuesday,13,Visa,PIN,£20,ATM,Fashion,USA,USA,United Kingdom,M,36.4,Lloyds,1
#2752 299,13-Oct-20,Tuesday,11,MasterCard,PIN,£42,ATM,Food,USA,USA,USA,F,41.3,Barlcays,0
#2697 796,14-Oct-20,Wednesday,12,MasterCard,PIN,£56,ATM,Fashion,USA,USA,USA,F,46.6,HSBC,0
#3066 424,13-Oct-20,Tuesday,14,MasterCard,PIN,£254,ATM,Electronics,USA,USA,USA,M,48,Halifax,0
#3361 973,13-Oct-20,Tuesday,14,MasterCard,PIN,£373,ATM,Services,USA,United Kingdom,USA,F,50.7,Lloyds,0
#3478 703,14-Oct-20,Wednesday,11,MasterCard,PIN,£17,ATM,Subscription,USA,USA,USA,M,39.2,HSBC,0
#2960 381,13-Oct-20,Tuesday,10,MasterCard,PIN,£5,ATM,Entertainment,USA,USA,USA,M,40,Barclays,0
#2862 105,14-Oct-20,Wednesday,14,Visa,PIN,£190,ATM,Services,USA,United Kingdom,USA,F,50.8,RBS,0
#2671 890,14-Oct-20,Wednesday,16,Visa,PIN,£14,ATM,Fashion,USA,USA,USA,F,70.2,HSBC,0
#2963 351,13-Oct-20,Tuesday,19,MasterCard,PIN,£194,ATM,Children,USA,USA,United Kingdom,M,37.3,RBS,0
#2870 278,13-Oct-20,Tuesday,20,Visa,PIN,£144,ATM,Food,USA,USA,United Kingdom,M,42.2,Halifax,0
#2751 563,13-Oct-20,Tuesday,20,MasterCard,PIN,£20,ATM,Products,USA,USA,USA,F,56.4,Barclays,0
#3081 246,14-Oct-20,Wednesday,11,Visa,PIN,£238,ATM,Services,USA,USA,USA,M,55.2,HSBC,0
#3456 033,14-Oct-20,Wednesday,17,Visa,PIN,£25,ATM,Subscription,USA,USA,USA,F,34.2,Metro,0
#3150 262,13-Oct-20,Tuesday,19,MasterCard,PIN,£253,ATM,Electronics,USA,USA,United Kingdom,M,32.7,RBS,0
#3134 786,14-Oct-20,Wednesday,23,MasterCard,PIN,£27,ATM,Products,USA,USA,USA,F,64.3,Lloyds,0
#3279 942,13-Oct-20,Tuesday,9,MasterCard,PIN,£91,ATM,Children,USA,USA,USA,F,51.2,Monzo,0
#3024 287,13-Oct-20,Tuesday,11,MasterCard,PIN,£251,ATM,Products,USA,USA,USA,F,33.2,Barclays,0
#3096 651,14-Oct-20,Wednesday,23,MasterCard,PIN,£14,ATM,Subscription,USA,USA,USA,M,41.8,Barclays,0
#2615 734,14-Oct-20,Wednesday,13,Visa,PIN,£169,ATM,Food,USA,USA,United Kingdom,F,44.9,Halifax,0
#2954 317,13-Oct-20,Tuesday,21,MasterCard,PIN,£392,ATM,Subscription,USA,USA,United Kingdom,M,39.9,Barclays,1
#2920 169,14-Oct-20,Wednesday,16,Visa,PIN,£7,ATM,Children,USA,USA,United Kingdom,F,36.8,Metro,1
#2676 353,13-Oct-20,Tuesday,11,MasterCard,PIN,£249,ATM,Subscription,USA,USA,USA,F,56.2,Barclays,0
#3632 844,13-Oct-20,Tuesday,23,Visa,PIN,£68,ATM,Electronics,USA,USA,USA,M,38,Halifax,0
#2816 205,13-Oct-20,Tuesday,13,Visa,PIN,£23,ATM,Entertainment,USA,USA,United Kingdom,M,45.6,Halifax,1
#3483 282,14-Oct-20,Wednesday,23,MasterCard,PIN,£30,ATM,Electronics,USA,USA,USA,F,49.2,RBS,0
#3081 423,13-Oct-20,Tuesday,21,Visa,PIN,£100,ATM,Children,USA,USA,USA,F,46.9,Barclays,0
#3386 465,14-Oct-20,Wednesday,23,MasterCard,PIN,£98,ATM,Restaurant,USA,USA,United Kingdom,F,30.2,Barclays,0
#2614 918,14-Oct-20,Wednesday,10,Visa,PIN,£26,ATM,Fashion,USA,USA,USA,F,52.5,HSBC,0
#2677 164,14-Oct-20,Wednesday,15,MasterCard,PIN,£29,ATM,Food,USA,USA,USA,F,38.2,Lloyds,0
#3553 691,13-Oct-20,Tuesday,16,Visa,PIN,£12,ATM,Restaurant,USA,United Kingdom,USA,M,43.4,Halifax,0
#3050 448,14-Oct-20,Wednesday,18,MasterCard,PIN,£14,ATM,Products,USA,USA,USA,F,50.7,Lloyds,0
#3560 308,13-Oct-20,Tuesday,21,Visa,PIN,£124,ATM,Electronics,USA,USA,United Kingdom,M,67.5,Barclays,0
#2625 863,14-Oct-20,Wednesday,15,MasterCard,PIN,£17,ATM,Fashion,USA,USA,USA,F,49.6,Monzo,0
#3378 124,13-Oct-20,Tuesday,21,MasterCard,PIN,£387,ATM,Subscription,USA,USA,USA,F,42.9,RBS,0
#2989 467,14-Oct-20,Wednesday,12,Visa,PIN,£17,ATM,Electronics,USA,USA,USA,M,48.6,Lloyds,0
#2621 600,14-Oct-20,Wednesday,13,Visa,PIN,£5,ATM,Electronics,USA,USA,USA,M,44.9,HSBC,0
#3130 284,14-Oct-20,Wednesday,15,MasterCard,PIN,£86,ATM,Children,USA,USA,United Kingdom,M,49.3,Lloyds,0
#2659 389,13-Oct-20,Tuesday,23,Visa,PIN,£87,ATM,Restaurant,USA,USA,United Kingdom,F,55.1,HSBC,0
#3495 779,14-Oct-20,Wednesday,10,Visa,PIN,£30,ATM,Entertainment,USA,USA,United Kingdom,M,37.3,RBS,1
#2636 270,13-Oct-20,Tuesday,2,Visa,PIN,£206,ATM,Services,USA,USA,United Kingdom,M,30.7,Barclays,1
#3192 799,14-Oct-20,Wednesday,8,MasterCard,PIN,£361,ATM,Subscription,USA,USA,United Kingdom,M,49,Barlcays,0
#3343 463,13-Oct-20,Tuesday,23,Visa,PIN,£15,ATM,Gaming,USA,USA,USA,M,18.9,Lloyds,0
#3475 418,13-Oct-20,Tuesday,13,MasterCard,PIN,£29,ATM,Subscription,USA,USA,United Kingdom,M,43.5,Lloyds,0
#3461 195,14-Oct-20,Wednesday,10,MasterCard,PIN,£14,ATM,Children,USA,USA,USA,M,54.6,Barclays,0
#3342 160,14-Oct-20,Wednesday,10,MasterCard,PIN,£69,ATM,Electronics,USA,USA,USA,F,46.6,Barlcays,0
#3444 039,13-Oct-20,Tuesday,1,MasterCard,PIN,£19,ATM,Children,USA,USA,United Kingdom,M,37.6,HSBC,1
#2620 959,13-Oct-20,Tuesday,8,Visa,PIN,£18,ATM,Fashion,USA,USA,USA,M,41,Barclays,0
#2579 181,14-Oct-20,Wednesday,14,Visa,PIN,£13,ATM,Restaurant,USA,USA,United Kingdom,M,53.9,Halifax,1
#3237 441,14-Oct-20,Wednesday,20,MasterCard,PIN,£18,ATM,Services,USA,USA,United Kingdom,F,52.3,Barclays,0
#3574 922,14-Oct-20,Wednesday,7,MasterCard,PIN,£115,ATM,Gaming,USA,USA,United Kingdom,M,52.7,Barclays,0
#2655 676,14-Oct-20,Wednesday,16,Visa,PIN,£46,ATM,Electronics,USA,USA,USA,F,60.8,Metro,0
#2802 807,13-Oct-20,Tuesday,17,MasterCard,PIN,£11,ATM,Subscription,USA,USA,United Kingdom,M,30.5,Monzo,0
#3010 708,13-Oct-20,Tuesday,10,MasterCard,PIN,£201,ATM,Gaming,USA,USA,USA,F,52.9,Monzo,0
#2689 987,13-Oct-20,Tuesday,2,Visa,PIN,£5,ATM,Services,USA,USA,United Kingdom,M,48.6,Barclays,1
#2776 841,14-Oct-20,Wednesday,19,Visa,PIN,£69,ATM,Gaming,USA,USA,United Kingdom,M,42.7,RBS,0
#3132 500,13-Oct-20,Tuesday,23,Visa,PIN,£338,ATM,Gaming,USA,USA,USA,F,51.2,Halifax,0
#2779 805,14-Oct-20,Wednesday,14,MasterCard,PIN,£25,ATM,Children,USA,United Kingdom,USA,M,53,Barclays,0
#3214 667,13-Oct-20,Tuesday,11,Visa,PIN,£25,ATM,Gaming,USA,USA,USA,M,36.5,Halifax,0
#3600 089,13-Oct-20,Tuesday,21,Visa,PIN,£29,ATM,Subscription,USA,USA,United Kingdom,F,49.3,Lloyds,0
#2805 168,13-Oct-20,Tuesday,22,Visa,PIN,£93,ATM,Gaming,USA,USA,USA,F,42.7,Lloyds,0
#2934 916,14-Oct-20,Wednesday,8,MasterCard,PIN,£26,ATM,Subscription,USA,USA,USA,M,48.6,RBS,0
#2584 721,14-Oct-20,Wednesday,11,MasterCard,PIN,£198,ATM,Entertainment,USA,USA,United Kingdom,M,40.2,Halifax,0
#3275 445,13-Oct-20,Tuesday,13,MasterCard,PIN,£167,ATM,Services,USA,USA,United Kingdom,F,60.8,Barclays,0
#3124 504,13-Oct-20,Tuesday,20,Visa,PIN,£224,ATM,Restaurant,USA,USA,USA,M,64.4,Monzo,0
#2974 015,14-Oct-20,Wednesday,15,Visa,PIN,£168,ATM,Subscription,USA,USA,United Kingdom,M,36.1,Monzo,0
#3627 500,13-Oct-20,Tuesday,21,Visa,PIN,£25,ATM,Electronics,USA,USA,USA,F,44.5,Monzo,0
#2638 825,13-Oct-20,Tuesday,12,Visa,PIN,£303,ATM,Electronics,USA,USA,USA,F,28.4,Barclays,0
#3175 965,13-Oct-20,Tuesday,7,Visa,PIN,£316,ATM,Gaming,USA,USA,USA,M,47,Barclays,0
#3262 925,14-Oct-20,Wednesday,7,MasterCard,PIN,£9,ATM,Restaurant,USA,USA,United Kingdom,F,29,Barclays,0
#2950 884,14-Oct-20,Wednesday,14,Visa,PIN,£14,ATM,Food,USA,USA,United Kingdom,F,55.1,Lloyds,0
#3417 477,13-Oct-20,Tuesday,4,Visa,PIN,£13,ATM,Restaurant,USA,USA,United Kingdom,M,46.1,Monzo,1
#2786 204,14-Oct-20,Wednesday,10,MasterCard,PIN,£291,ATM,Entertainment,USA,USA,USA,F,59.5,HSBC,0
#2795 371,13-Oct-20,Tuesday,16,MasterCard,PIN,£20,ATM,Subscription,USA,USA,United Kingdom,F,57.7,Halifax,0
#3631 880,13-Oct-20,Tuesday,5,Visa,PIN,£24,ATM,Services,USA,USA,United Kingdom,F,28.2,Halifax,1
#3255 892,14-Oct-20,Wednesday,21,Visa,PIN,£248,ATM,Services,USA,USA,United Kingdom,F,33.5,Barlcays,0
#3009 509,13-Oct-20,Tuesday,13,MasterCard,PIN,£101,ATM,Gaming,USA,USA,USA,M,58,Barlcays,0
#3238 367,14-Oct-20,Wednesday,17,Visa,PIN,£23,ATM,Fashion,USA,USA,USA,M,59.3,Barclays,0
#2629 441,13-Oct-20,Tuesday,18,MasterCard,PIN,£23,ATM,Food,USA,USA,United Kingdom,M,38.6,Metro,1
#3527 603,13-Oct-20,Tuesday,16,MasterCard,PIN,£27,ATM,Restaurant,USA,USA,United Kingdom,M,46.6,Halifax,0
#3053 244,14-Oct-20,Wednesday,15,MasterCard,PIN,£189,ATM,Services,USA,USA,United Kingdom,M,36.3,HSBC,0
#2554 974,14-Oct-20,Wednesday,17,Visa,PIN,£17,ATM,Gaming,USA,USA,United Kingdom,F,20.5,Halifax,0
#2813 687,13-Oct-20,Tuesday,23,Visa,PIN,£308,ATM,Services,USA,USA,USA,F,24.8,Barclays,0
#3165 532,14-Oct-20,Wednesday,22,MasterCard,PIN,£21,ATM,Products,USA,USA,United Kingdom,M,41.6,Barclays,1
#2655 002,14-Oct-20,Wednesday,20,MasterCard,PIN,£345,ATM,Food,USA,USA,United Kingdom,M,30.3,Barclays,0
#2930 505,13-Oct-20,Tuesday,21,MasterCard,PIN,£27,ATM,Children,USA,United Kingdom,USA,M,46.4,Barclays,1
#3532 350,13-Oct-20,Tuesday,22,Visa,PIN,£14,ATM,Food,USA,USA,USA,M,36.8,Barclays,0
#3052 252,14-Oct-20,Wednesday,20,MasterCard,PIN,£19,ATM,Subscription,USA,USA,USA,M,35.5,HSBC,0
#3072 642,13-Oct-20,Tuesday,7,Visa,PIN,£30,ATM,Food,USA,USA,United Kingdom,F,34.3,Barlcays,0
#3169 170,13-Oct-20,Tuesday,9,MasterCard,PIN,£26,ATM,Services,USA,USA,United Kingdom,M,40.6,HSBC,1
#3179 773,14-Oct-20,Wednesday,8,Visa,PIN,£24,ATM,Food,USA,USA,United Kingdom,M,45.8,Lloyds,1
#3405 375,13-Oct-20,Tuesday,17,MasterCard,PIN,£62,ATM,Gaming,USA,USA,United Kingdom,M,40.4,Halifax,0
#2614 553,13-Oct-20,Tuesday,21,Visa,PIN,£24,ATM,Children,USA,USA,United Kingdom,M,50.2,Barclays,1
#3524 554,14-Oct-20,Wednesday,14,Visa,PIN,£289,ATM,Subscription,USA,USA,USA,M,43.6,Barclays,0
#3492 737,14-Oct-20,Wednesday,15,MasterCard,PIN,£18,ATM,Products,USA,USA,USA,M,49.3,HSBC,0
#3396 783,13-Oct-20,Tuesday,20,Visa,PIN,£200,ATM,Fashion,USA,USA,United Kingdom,M,65,Barclays,0
#2694 070,13-Oct-20,Tuesday,14,MasterCard,PIN,£295,ATM,Food,USA,USA,USA,F,49.8,Barclays,0
#2729 894,14-Oct-20,Wednesday,20,MasterCard,PIN,£314,ATM,Food,USA,USA,USA,M,33.8,HSBC,0
#2879 365,14-Oct-20,Wednesday,15,Visa,PIN,£20,ATM,Services,USA,USA,United Kingdom,F,49.7,Barclays,1
#3373 932,14-Oct-20,Wednesday,12,MasterCard,PIN,£21,ATM,Restaurant,USA,USA,USA,M,53.8,Barclays,0
#3049 163,14-Oct-20,Wednesday,20,MasterCard,PIN,£143,ATM,Products,USA,USA,USA,F,46.2,Halifax,0
#3616 337,13-Oct-20,Tuesday,10,Visa,PIN,£6,ATM,Services,USA,USA,USA,F,45.2,RBS,0
#2675 554,14-Oct-20,Wednesday,12,Visa,PIN,£377,ATM,Children,USA,USA,USA,F,29.4,Barclays,0
#2854 690,14-Oct-20,Wednesday,12,MasterCard,PIN,£50,ATM,Restaurant,USA,USA,USA,M,40.5,Barclays,0
#3019 976,13-Oct-20,Tuesday,7,MasterCard,PIN,£26,ATM,Products,USA,USA,USA,F,34.7,Barclays,0
#2999 309,14-Oct-20,Wednesday,9,MasterCard,PIN,£26,ATM,Children,USA,USA,USA,F,61.2,Lloyds,0
#3514 899,14-Oct-20,Wednesday,9,MasterCard,PIN,£359,ATM,Gaming,USA,USA,United Kingdom,F,50.6,Metro,0
#3144 874,13-Oct-20,Tuesday,23,Visa,PIN,£7,ATM,Entertainment,USA,USA,United Kingdom,M,51.3,Metro,1
#3016 300,13-Oct-20,Tuesday,15,MasterCard,PIN,£92,ATM,Restaurant,USA,USA,United Kingdom,F,37.8,HSBC,0
#3620 724,13-Oct-20,Tuesday,20,Visa,PIN,£382,ATM,Subscription,USA,USA,USA,M,48.3,Monzo,0
#3662 585,13-Oct-20,Tuesday,17,MasterCard,PIN,£42,ATM,Gaming,USA,USA,USA,M,50.7,HSBC,0
#3282 629,14-Oct-20,Wednesday,20,MasterCard,PIN,£23,ATM,Subscription,USA,USA,United Kingdom,F,36.9,Barclays,0
#2649 142,13-Oct-20,Tuesday,2,MasterCard,PIN,£256,ATM,Products,USA,USA,United Kingdom,M,33.6,Halifax,1
#2768 158,13-Oct-20,Tuesday,16,MasterCard,PIN,£38,ATM,Subscription,USA,USA,United Kingdom,F,44.7,Monzo,0
#3373 032,13-Oct-20,Tuesday,7,Visa,PIN,£277,ATM,Subscription,USA,USA,USA,M,53.8,Barclays,0
#2722 339,13-Oct-20,Tuesday,17,MasterCard,PIN,£352,ATM,Electronics,USA,USA,USA,M,47.3,Barclays,0
#2957 950,14-Oct-20,Wednesday,16,Visa,PIN,£74,ATM,Fashion,USA,USA,USA,F,29.6,Barlcays,0
#2593 087,13-Oct-20,Tuesday,19,MasterCard,PIN,£152,ATM,Food,USA,USA,USA,M,51,Barclays,0
#3510 782,14-Oct-20,Wednesday,0,MasterCard,PIN,£19,ATM,Electronics,USA,USA,United Kingdom,M,56.8,Barclays,1
#3538 126,13-Oct-20,Tuesday,11,MasterCard,PIN,£141,ATM,Entertainment,USA,USA,USA,F,40.9,Halifax,0
#3043 430,13-Oct-20,Tuesday,21,MasterCard,PIN,£193,ATM,Subscription,USA,USA,USA,M,53.5,Barlcays,0
#2635 580,13-Oct-20,Tuesday,9,MasterCard,PIN,£376,ATM,Fashion,USA,USA,United Kingdom,F,55.5,RBS,0
#2663 299,14-Oct-20,Wednesday,5,Visa,PIN,£27,ATM,Children,USA,USA,United Kingdom,M,44.2,Barclays,1
#2958 186,14-Oct-20,Wednesday,19,MasterCard,PIN,£117,ATM,Products,USA,USA,United Kingdom,M,49.2,Halifax,0
#3495 139,13-Oct-20,Tuesday,18,MasterCard,PIN,£19,ATM,Restaurant,USA,USA,USA,F,32.5,RBS,0
#2758 809,13-Oct-20,Tuesday,7,Visa,PIN,£181,ATM,Children,USA,USA,United Kingdom,F,22.3,Barclays,0
#2559 370,13-Oct-20,Tuesday,20,MasterCard,PIN,£14,ATM,Products,USA,USA,USA,F,42.4,HSBC,0
#3056 206,14-Oct-20,Wednesday,16,MasterCard,PIN,£163,ATM,Services,USA,USA,USA,F,34.8,Barclays,0
#3646 377,14-Oct-20,Wednesday,21,Visa,PIN,£12,ATM,Products,USA,USA,USA,M,30.5,Halifax,0
#3600 243,14-Oct-20,Wednesday,11,MasterCard,PIN,£60,ATM,Products,USA,USA,United Kingdom,F,44.2,Barclays,0
#2808 631,14-Oct-20,Wednesday,11,Visa,PIN,£13,ATM,Electronics,USA,USA,United Kingdom,F,36.5,Lloyds,1
#2718 435,13-Oct-20,Tuesday,20,Visa,PIN,£203,ATM,Fashion,USA,USA,USA,F,56.9,Halifax,0
#3406 484,14-Oct-20,Wednesday,9,Visa,PIN,£13,ATM,Electronics,USA,USA,USA,M,54.2,HSBC,0
#3595 860,14-Oct-20,Wednesday,16,MasterCard,PIN,£17,ATM,Products,USA,USA,USA,M,49,Lloyds,0
#2997 600,13-Oct-20,Tuesday,15,MasterCard,PIN,£37,ATM,Services,USA,USA,United Kingdom,M,34.5,Barclays,1
#3401 600,14-Oct-20,Wednesday,4,MasterCard,PIN,£27,ATM,Services,USA,USA,United Kingdom,M,45.7,Barclays,1
#3136 071,13-Oct-20,Tuesday,0,Visa,PIN,£24,ATM,Children,USA,USA,United Kingdom,M,45,Metro,1
#3329 762,14-Oct-20,Wednesday,23,MasterCard,PIN,£327,ATM,Services,USA,USA,United Kingdom,M,46.6,Barclays,1
#2629 792,14-Oct-20,Wednesday,8,MasterCard,PIN,£383,ATM,Products,USA,USA,USA,M,51.8,Barclays,0
#2908 746,13-Oct-20,Tuesday,15,MasterCard,PIN,£24,ATM,Gaming,USA,USA,USA,M,45.9,Metro,0
#2752 435,14-Oct-20,Wednesday,16,Visa,PIN,£95,ATM,Fashion,USA,USA,USA,F,36.6,Barclays,0
#3408 238,13-Oct-20,Tuesday,6,Visa,PIN,£21,ATM,Subscription,USA,USA,United Kingdom,M,45.3,Barclays,1
#3336 432,14-Oct-20,Wednesday,17,Visa,PIN,£17,ATM,Fashion,USA,USA,United Kingdom,M,36,Lloyds,1
#3423 179,13-Oct-20,Tuesday,22,MasterCard,PIN,£6,ATM,Electronics,USA,USA,USA,M,39.4,Barclays,0
#3383 152,13-Oct-20,Tuesday,10,MasterCard,PIN,£7,ATM,Entertainment,USA,USA,United Kingdom,M,45,Monzo,0
#2762 068,14-Oct-20,Wednesday,19,Visa,PIN,£325,ATM,Food,USA,USA,United Kingdom,M,27.2,Halifax,0
#3370 125,13-Oct-20,Tuesday,7,Visa,PIN,£22,ATM,Restaurant,USA,United Kingdom,USA,M,45.8,Metro,0
#3157 884,13-Oct-20,Tuesday,20,Visa,PIN,£25,ATM,Subscription,USA,USA,USA,F,39.9,Barclays,0
#2562 792,14-Oct-20,Wednesday,17,MasterCard,PIN,£19,ATM,Subscription,USA,USA,USA,F,45.9,Barclays,0
#3462 508,14-Oct-20,Wednesday,19,Visa,PIN,£14,ATM,Entertainment,USA,USA,USA,M,49,Barclays,0
#2898 912,14-Oct-20,Wednesday,7,MasterCard,PIN,£81,ATM,Food,USA,USA,USA,M,47.3,Monzo,0
#2778 375,14-Oct-20,Wednesday,20,Visa,PIN,£46,ATM,Subscription,USA,USA,USA,F,36.2,Metro,0
#2651 638,13-Oct-20,Tuesday,22,Visa,PIN,£201,ATM,Entertainment,USA,USA,USA,M,42.2,Barclays,0
#3134 540,14-Oct-20,Wednesday,13,Visa,PIN,£258,ATM,Restaurant,USA,USA,USA,F,26.2,Monzo,0
#2986 049,14-Oct-20,Wednesday,22,MasterCard,PIN,£26,ATM,Food,USA,USA,United Kingdom,M,50.2,Barlcays,1
#3601 891,14-Oct-20,Wednesday,12,Visa,PIN,£19,ATM,Entertainment,USA,USA,United Kingdom,F,45.9,Monzo,0
#3465 250,14-Oct-20,Wednesday,7,MasterCard,PIN,£188,ATM,Food,USA,USA,United Kingdom,M,28.2,Barclays,0
#3007 850,14-Oct-20,Wednesday,11,Visa,PIN,£16,ATM,Entertainment,USA,USA,USA,F,44,Halifax,0
#3513 649,14-Oct-20,Wednesday,12,MasterCard,PIN,£120,ATM,Gaming,USA,USA,United Kingdom,M,46.9,Monzo,0
#3321 843,14-Oct-20,Wednesday,23,Visa,PIN,£26,ATM,Restaurant,USA,USA,USA,F,44.4,Metro,0
#2902 156,14-Oct-20,Wednesday,2,MasterCard,PIN,£9,ATM,Fashion,USA,USA,United Kingdom,F,48.6,Barclays,1
#2550 318,13-Oct-20,Tuesday,15,Visa,PIN,,ATM,Restaurant,USA,USA,USA,F,61.1,Monzo,0
#3366 491,14-Oct-20,Wednesday,17,MasterCard,PIN,£95,ATM,Services,USA,USA,USA,M,56.3,Barclays,0
#3026 950,14-Oct-20,Wednesday,21,MasterCard,PIN,£340,ATM,Gaming,USA,USA,USA,F,50.4,Barclays,0
#2767 558,13-Oct-20,Tuesday,12,Visa,PIN,£331,ATM,Food,USA,USA,USA,F,47.4,Barclays,0
#2571 868,14-Oct-20,Wednesday,8,MasterCard,PIN,£6,ATM,Entertainment,USA,USA,USA,M,23.9,Barclays,0
#3269 534,13-Oct-20,Tuesday,19,Visa,PIN,£51,ATM,Electronics,USA,USA,United Kingdom,M,39.6,RBS,0
#3596 551,14-Oct-20,Wednesday,18,Visa,PIN,£257,ATM,Food,USA,USA,USA,F,50.7,HSBC,0
#2700 280,14-Oct-20,Wednesday,12,Visa,PIN,£280,ATM,Electronics,USA,United Kingdom,USA,M,42.4,Monzo,0
#3275 938,14-Oct-20,Wednesday,13,Visa,PIN,£233,ATM,Food,USA,USA,United Kingdom,M,46.3,Lloyds,0
#2666 914,14-Oct-20,Wednesday,11,Visa,PIN,£169,ATM,Children,USA,USA,United Kingdom,F,36.6,Halifax,0
#3141 062,14-Oct-20,Wednesday,20,Visa,PIN,£26,ATM,Subscription,USA,USA,United Kingdom,F,29,Barclays,0
#3669 051,13-Oct-20,Tuesday,15,MasterCard,PIN,£30,ATM,Subscription,USA,USA,United Kingdom,F,34.4,Halifax,0
#3505 054,14-Oct-20,Wednesday,21,MasterCard,PIN,£335,ATM,Fashion,USA,USA,USA,M,36.7,Barclays,0
#3558 320,13-Oct-20,Tuesday,11,Visa,PIN,£25,ATM,Fashion,USA,USA,USA,M,39.5,Lloyds,0
#3226 823,14-Oct-20,Wednesday,12,Visa,PIN,£65,ATM,Subscription,USA,USA,USA,M,34.5,Halifax,0
#2932 945,13-Oct-20,Tuesday,18,Visa,PIN,£74,ATM,Products,USA,USA,USA,M,39.2,Monzo,0
#2797 213,13-Oct-20,Tuesday,22,MasterCard,PIN,£25,ATM,Entertainment,USA,USA,United Kingdom,F,40.7,RBS,0
#3510 967,14-Oct-20,Wednesday,20,MasterCard,PIN,£84,ATM,Products,USA,USA,USA,M,37.8,Barclays,0
#2563 019,13-Oct-20,Tuesday,12,MasterCard,PIN,£22,ATM,Gaming,USA,USA,USA,F,70.8,RBS,0
#3374 469,14-Oct-20,Wednesday,17,MasterCard,PIN,£17,ATM,Children,USA,United Kingdom,USA,F,43.8,Lloyds,1
#2917 847,14-Oct-20,Wednesday,22,MasterCard,PIN,£227,ATM,Electronics,USA,USA,USA,F,50.5,Metro,0
#3280 847,14-Oct-20,Wednesday,11,MasterCard,PIN,£18,ATM,Fashion,USA,USA,USA,M,26.3,Barlcays,0
#3474 567,13-Oct-20,Tuesday,18,Visa,PIN,£169,ATM,Services,USA,USA,USA,M,33.1,Monzo,0
#3471 343,13-Oct-20,Tuesday,18,MasterCard,PIN,£122,ATM,Gaming,USA,USA,United Kingdom,M,31.9,HSBC,0
#2889 118,14-Oct-20,Wednesday,17,MasterCard,PIN,£50,ATM,Services,USA,USA,United Kingdom,F,32.4,HSBC,0
